RBP_ID	Family_ID	RSource_ID	Motif_ID	MSource_ID	DBID	RBP_Name	RBP_Species	RBP_Status	Family_Name	RBDs	RBD_Count	Cutoff	DBID	Motif_Type	MSource_Identifier	MSource_Type	MSource_Author	MSource_Year	PMID	MSource_Version	RBPSource_Name	RBPSource_URL	RBPSource_Year	RBPSource_Month	RBPSource_Day
T23375_0.6	F42_0.6	TS19_0.6	.	.	ENSG00000166173	LARP6	Homo_sapiens	N	La,RRM	La,RRM_1	2	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T23376_0.6	F42_0.6	TS19_0.6	.	.	ENSG00000174720	LARP7	Homo_sapiens	N	La,RRM	La,RRM_1	2	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T24198_0.6	F44_0.6	TS19_0.6	M249_0.6	MS1_0.6	ENSG00000055917	PUM2	Homo_sapiens	D	PUF	PUF	1	0.70	1147_18776931	RIP-chip	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T24198_0.6	F44_0.6	TS19_0.6	M280_0.6	MS1_0.6	ENSG00000055917	PUM2	Homo_sapiens	D	PUF	PUF	1	0.70	278_20371350	PAR-clip	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T24198_0.6	F44_0.6	TS19_0.6	M284_0.6	MS1_0.6	ENSG00000055917	PUM2	Homo_sapiens	D	PUF	PUF	1	0.70	320_15607425	yeast three-hybrid screen	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T24199_0.6	F44_0.6	TS19_0.6	M255_0.6	MS1_0.6	ENSG00000134644	PUM1	Homo_sapiens	D	PUF	PUF	1	0.70	1182_18411299	RIP-chip	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T24199_0.6	F44_0.6	TS19_0.6	M283_0.6	MS1_0.6	ENSG00000134644	PUM1	Homo_sapiens	D	PUF	PUF	1	0.70	309_18776931	RIP-chip	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T24200_0.6	F44_0.6	TS19_0.6	.	.	ENSG00000196943	C14orf21	Homo_sapiens	N	PUF	PUF	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T25560_0.6	F46_0.6	TS19_0.6	M053_0.6	MS2_0.6	ENSG00000003756	RBM5	Homo_sapiens	D	RanBP ZF,RRM	zf-RanBP,RRM_1	2	0.70	RNCMPT00055	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T25560_0.6	F46_0.6	TS19_0.6	M145_0.6	MS2_0.6	ENSG00000003756	RBM5	Homo_sapiens	D	RanBP ZF,RRM	zf-RanBP,RRM_1	2	0.70	RNCMPT00154	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T25561_0.6	F46_0.6	TS19_0.6	M316_0.6	MS1_0.6	ENSG00000089280	FUS	Homo_sapiens	D	RanBP ZF,RRM	zf-RanBP,RRM_1	2	0.70	637_11098054	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T25562_0.6	F46_0.6	TS19_0.6	M316_0.6	MS1_0.6	ENSG00000172660	TAF15	Homo_sapiens	I	RanBP ZF,RRM	zf-RanBP,RRM_1	2	0.70	637_11098054	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T25563_0.6	F46_0.6	TS19_0.6	.	.	ENSG00000182872	RBM10	Homo_sapiens	N	RanBP ZF,RRM	zf-RanBP,RRM_1	2	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T25564_0.6	F46_0.6	TS19_0.6	.	.	ENSG00000182944	EWSR1	Homo_sapiens	N	RanBP ZF,RRM	zf-RanBP,RRM_1	2	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T26460_0.6	F48_0.6	TS19_0.6	.	.	ENSG00000015153	YAF2	Homo_sapiens	N	RanBP ZF	zf-RanBP	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T26461_0.6	F48_0.6	TS19_0.6	.	.	ENSG00000019995	ZRANB1	Homo_sapiens	N	RanBP ZF	zf-RanBP	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T26462_0.6	F48_0.6	TS19_0.6	.	.	ENSG00000055208	TAB2	Homo_sapiens	N	RanBP ZF	zf-RanBP	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T26463_0.6	F48_0.6	TS19_0.6	.	.	ENSG00000092098	RNF31	Homo_sapiens	N	RanBP ZF	zf-RanBP	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T26464_0.6	F48_0.6	TS19_0.6	.	.	ENSG00000103326	SOLH	Homo_sapiens	N	RanBP ZF	zf-RanBP	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T26465_0.6	F48_0.6	TS19_0.6	.	.	ENSG00000109674	NEIL3	Homo_sapiens	N	RanBP ZF	zf-RanBP	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T26466_0.6	F48_0.6	TS19_0.6	.	.	ENSG00000121988	ZRANB3	Homo_sapiens	N	RanBP ZF	zf-RanBP	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T26467_0.6	F48_0.6	TS19_0.6	.	.	ENSG00000124789	NUP153	Homo_sapiens	N	RanBP ZF	zf-RanBP	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T26468_0.6	F48_0.6	TS19_0.6	.	.	ENSG00000125826	RBCK1	Homo_sapiens	N	RanBP ZF	zf-RanBP	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T26469_0.6	F48_0.6	TS19_0.6	M259_0.6	MS1_0.6	ENSG00000132485	ZRANB2	Homo_sapiens	D	RanBP ZF	zf-RanBP	1	0.70	1285_19304800	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T26470_0.6	F48_0.6	TS19_0.6	.	.	ENSG00000133149	TEX13A	Homo_sapiens	N	RanBP ZF	zf-RanBP	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T26471_0.6	F48_0.6	TS19_0.6	.	.	ENSG00000135679	MDM2	Homo_sapiens	N	RanBP ZF	zf-RanBP	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T26472_0.6	F48_0.6	TS19_0.6	.	.	ENSG00000153201	RANBP2	Homo_sapiens	N	RanBP ZF	zf-RanBP	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T26473_0.6	F48_0.6	TS19_0.6	.	.	ENSG00000157625	TAB3	Homo_sapiens	N	RanBP ZF	zf-RanBP	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T26474_0.6	F48_0.6	TS19_0.6	.	.	ENSG00000163602	RYBP	Homo_sapiens	N	RanBP ZF	zf-RanBP	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T26475_0.6	F48_0.6	TS19_0.6	.	.	ENSG00000179526	SHARPIN	Homo_sapiens	N	RanBP ZF	zf-RanBP	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T26476_0.6	F48_0.6	TS19_0.6	.	.	ENSG00000182446	NPLOC4	Homo_sapiens	N	RanBP ZF	zf-RanBP	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37162_0.6	F49_0.6	TS19_0.6	M161_0.6	MS2_0.6	ENSG00000004534	RBM6	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00170	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37163_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000005189	AC004381.6	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37164_0.6	F49_0.6	TS19_0.6	M227_0.6	MS2_0.6	ENSG00000011304	PTBP1	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00268	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37164_0.6	F49_0.6	TS19_0.6	M228_0.6	MS2_0.6	ENSG00000011304	PTBP1	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00269	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37164_0.6	F49_0.6	TS19_0.6	M303_0.6	MS1_0.6	ENSG00000011304	PTBP1	Homo_sapiens	D	RRM	RRM_1	1	0.70	46_9214659	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37165_0.6	F49_0.6	TS19_0.6	M036_0.6	MS2_0.6	ENSG00000015479	MATR3	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00037	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37166_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000048740	CELF2	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37167_0.6	F49_0.6	TS19_0.6	M290_0.6	MS1_0.6	ENSG00000063046	EIF4B	Homo_sapiens	D	RRM	RRM_1	1	0.70	350_8846295	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37167_0.6	F49_0.6	TS19_0.6	M291_0.6	MS1_0.6	ENSG00000063046	EIF4B	Homo_sapiens	D	RRM	RRM_1	1	0.70	351_8846295	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37167_0.6	F49_0.6	TS19_0.6	M292_0.6	MS1_0.6	ENSG00000063046	EIF4B	Homo_sapiens	D	RRM	RRM_1	1	0.70	352_8846295	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37168_0.6	F49_0.6	TS19_0.6	M077_0.6	MS2_0.6	ENSG00000063244	U2AF2	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00079	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37169_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000065526	SPEN	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37170_0.6	F49_0.6	TS19_0.6	M031_0.6	MS2_0.6	ENSG00000066044	ELAVL1	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00032	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37170_0.6	F49_0.6	TS19_0.6	M108_0.6	MS2_0.6	ENSG00000066044	ELAVL1	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00112	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37170_0.6	F49_0.6	TS19_0.6	M112_0.6	MS2_0.6	ENSG00000066044	ELAVL1	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00117	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37170_0.6	F49_0.6	TS19_0.6	M127_0.6	MS2_0.6	ENSG00000066044	ELAVL1	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00136	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37170_0.6	F49_0.6	TS19_0.6	M232_0.6	MS2_0.6	ENSG00000066044	ELAVL1	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00274	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37170_0.6	F49_0.6	TS19_0.6	M327_0.6	MS1_0.6	ENSG00000066044	ELAVL1	Homo_sapiens	D	RRM	RRM_1	1	0.70	714_14981256	RIP-chip	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37171_0.6	F49_0.6	TS19_0.6	M146_0.6	MS2_0.6	ENSG00000070756	PABPC1	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00155	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37171_0.6	F49_0.6	TS19_0.6	M275_0.6	MS1_0.6	ENSG00000070756	PABPC1	Homo_sapiens	D	RRM	RRM_1	1	0.70	24_7908267	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37171_0.6	F49_0.6	TS19_0.6	M349_0.6	MS1_0.6	ENSG00000070756	PABPC1	Homo_sapiens	D	RRM	RRM_1	1	0.70	950_7908267	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37172_0.6	F49_0.6	TS19_0.6	M013_0.6	MS2_0.6	ENSG00000071626	DAZAP1	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00013	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37173_0.6	F49_0.6	TS19_0.6	M155_0.6	MS2_0.6	ENSG00000075292	ZNF638	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00164	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37174_0.6	F49_0.6	TS19_0.6	M062_0.6	MS2_0.6	ENSG00000075856	SART3	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00064	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37175_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000076053	RBM7	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37176_0.6	F49_0.6	TS19_0.6	M055_0.6	MS2_0.6	ENSG00000076067	RBMS2	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00057	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37176_0.6	F49_0.6	TS19_0.6	M143_0.6	MS2_0.6	ENSG00000076067	RBMS2	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00152	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37176_0.6	F49_0.6	TS19_0.6	M164_0.6	MS2_0.6	ENSG00000076067	RBMS2	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00173	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37177_0.6	F49_0.6	TS19_0.6	M069_0.6	MS2_0.6	ENSG00000077312	SNRPA	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00071	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37177_0.6	F49_0.6	TS19_0.6	M317_0.6	MS1_0.6	ENSG00000077312	SNRPA	Homo_sapiens	D	RRM	RRM_1	1	0.70	661_1717938	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37177_0.6	F49_0.6	TS19_0.6	M318_0.6	MS1_0.6	ENSG00000077312	SNRPA	Homo_sapiens	D	RRM	RRM_1	1	0.70	662_1717938	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37177_0.6	F49_0.6	TS19_0.6	M319_0.6	MS1_0.6	ENSG00000077312	SNRPA	Homo_sapiens	D	RRM	RRM_1	1	0.70	663_1717938	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37177_0.6	F49_0.6	TS19_0.6	M345_0.6	MS1_0.6	ENSG00000077312	SNRPA	Homo_sapiens	D	RRM	RRM_1	1	0.70	946_10094314	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37177_0.6	F49_0.6	TS19_0.6	M346_0.6	MS1_0.6	ENSG00000077312	SNRPA	Homo_sapiens	D	RRM	RRM_1	1	0.70	947_10094314	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37177_0.6	F49_0.6	TS19_0.6	M347_0.6	MS1_0.6	ENSG00000077312	SNRPA	Homo_sapiens	D	RRM	RRM_1	1	0.70	948_10094314	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37177_0.6	F49_0.6	TS19_0.6	M348_0.6	MS1_0.6	ENSG00000077312	SNRPA	Homo_sapiens	D	RRM	RRM_1	1	0.70	949_10094314	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37178_0.6	F49_0.6	TS19_0.6	M159_0.6	MS2_0.6	ENSG00000078328	A2BP1	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00168	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37178_0.6	F49_0.6	TS19_0.6	M298_0.6	MS1_0.6	ENSG00000078328	A2BP1	Homo_sapiens	D	RRM	RRM_1	1	0.70	37_16537540	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37179_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000078687	TNRC6C	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37180_0.6	F49_0.6	TS19_0.6	M147_0.6	MS2_0.6	ENSG00000080802	CNOT4	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00156	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37181_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000084072	PPIE	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37182_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000087087	SRRT	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37183_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000089234	BRAP	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37184_0.6	F49_0.6	TS19_0.6	M051_0.6	MS2_0.6	ENSG00000089682	RBM41	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00053	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37185_0.6	F49_0.6	TS19_0.6	M042_0.6	MS2_0.6	ENSG00000090621	PABPC4	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00043	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37186_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000090905	TNRC6A	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37187_0.6	F49_0.6	TS19_0.6	M025_0.6	MS2_0.6	ENSG00000092199	HNRNPC	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00025	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37188_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000092345	DAZL	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37189_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000096746	HNRNPH3	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37190_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000099381	SETD1A	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37191_0.6	F49_0.6	TS19_0.6	M048_0.6	MS2_0.6	ENSG00000099622	CIRBP	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00050	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37192_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000099783	HNRNPM	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37193_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000099899	TRMT2A	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37194_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000100227	POLDIP3	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37195_0.6	F49_0.6	TS19_0.6	M017_0.6	MS2_0.6	ENSG00000100320	RBFOX2	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00017	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37195_0.6	F49_0.6	TS19_0.6	M118_0.6	MS2_0.6	ENSG00000100320	RBFOX2	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00123	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37195_0.6	F49_0.6	TS19_0.6	M159_0.6	MS2_0.6	ENSG00000100320	RBFOX2	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00168	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37195_0.6	F49_0.6	TS19_0.6	M297_0.6	MS1_0.6	ENSG00000100320	RBFOX2	Homo_sapiens	I	RRM	RRM_1	1	0.70	36_12574126	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37195_0.6	F49_0.6	TS19_0.6	M298_0.6	MS1_0.6	ENSG00000100320	RBFOX2	Homo_sapiens	I	RRM	RRM_1	1	0.70	37_16537540	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37196_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000100354	TNRC6B	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37197_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000100461	RBM23	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37198_0.6	F49_0.6	TS19_0.6	M355_0.6	MS1_0.6	ENSG00000100650	SRSF5	Homo_sapiens	D	RRM	RRM_1	1	0.70	983_9037021	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37198_0.6	F49_0.6	TS19_0.6	M356_0.6	MS1_0.6	ENSG00000100650	SRSF5	Homo_sapiens	D	RRM	RRM_1	1	0.70	984_9037021	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37198_0.6	F49_0.6	TS19_0.6	M357_0.6	MS1_0.6	ENSG00000100650	SRSF5	Homo_sapiens	D	RRM	RRM_1	1	0.70	985_9037021	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37199_0.6	F49_0.6	TS19_0.6	M148_0.6	MS2_0.6	ENSG00000100836	PABPN1	Homo_sapiens	D	RRM	RRM_1	1	0.70	RNCMPT00157	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37200_0.6	F49_0.6	TS19_0.6	M042_0.6	MS2_0.6	ENSG00000101104	PABPC1L	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00043	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37200_0.6	F49_0.6	TS19_0.6	M144_0.6	MS2_0.6	ENSG00000101104	PABPC1L	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00153	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37200_0.6	F49_0.6	TS19_0.6	M146_0.6	MS2_0.6	ENSG00000101104	PABPC1L	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00155	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
